680.8569444444445,711.4242553710938,419.1000061035156
720.9073529411764,726.6104404116703,432.30414511458406
760.9577614379085,744.1402029536964,443.9088163407206
801.0081699346405,734.1530712399779,437.9621989112453
841.0585784313726,638.0514916209985,443.50258729474086
881.1089869281046,571.7680909160722,443.32774568973514
961.2098039215687,534.5060445537929,437.09747749594186
1001.2602124183005,495.8389965598185,440.5044715373905
1041.3106209150326,481.1266598977862,458.654284439358
1281.6130718954248,855.4372119586588,504.6249109772508
1361.713888888889,954.5377988061161,560.8191697808576
1401.7642973856207,948.2086673487505,598.8331151250711
1441.8147058823529,959.7532259326274,614.1578822547294
1481.8651143790848,969.4658424942265,605.5688877999404
1521.915522875817,977.9394172981376,596.694648605227
1642.066748366013,544.6030614419631,590.7411028597783
1762.2179738562093,388.0306618618977,583.423957523763
2042.5708333333334,347.63334223401176,589.8781952221061
2082.621241830065,329.52496325727867,609.686360301577
2162.722058823529,600.6167099726581,663.3168184463905
2202.7724673202615,737.8563030870004,726.0972211244875
2242.8228758169935,725.8355768477279,702.3804245870065
2362.97410130719,498.56576193016474,653.7151929963331
2443.0749183006533,348.3158504585975,601.2006831842796
2523.1757352941177,308.1033343665848,567.0173707449044
2563.2261437908496,308.52419382327963,557.1685005210262
2603.2765522875816,292.9306054245676,539.1372942713504
2643.3269607843135,296.6155992433076,533.5886179289091
2683.377369281046,307.13446145180734,537.1907082714981
2843.579003267974,528.9063802943415,540.9744216936326
2883.6294117647058,677.4340796574647,646.9563968682257
2923.6798202614377,718.1963264665553,694.5407563077827
2963.7302287581697,701.4469331842721,655.0163657569211
3003.780637254902,683.7221100855611,636.498603154115
3043.831045751634,570.2450902087226,653.8317338229955
3083.881454248366,444.8322951214725,663.9780881831007
3204.032679738562,374.070429060582,622.592031109019
3244.083088235294,349.07056247230383,574.2295446982039
3284.133496732026,353.7148417648279,560.1429073020815
3364.23431372549,362.81615689787554,557.7106770460891
3484.3855392156865,348.63474022470405,555.9286077276486
3524.4359477124185,328.51695523119776,552.0317908297686
3564.48635620915,317.4556102025441,538.1627615388006
3604.536764705882,310.4637874771186,541.3421633046587
3644.5871732026144,307.4924214022715,561.1859093624014
3684.6375816993464,309.64298789777,546.0418759967308
3724.6879901960783,336.10541239623535,539.1223692583462
3764.7383986928103,355.63666640459496,550.9879263672084
3804.7888071895427,352.8492570320527,548.4647126481228
3844.8392156862747,348.7847978703354,543.7476482662164
3924.940032679738,348.85405137653277,540.130498512159
4085.141666666667,338.3059130927771,539.7997713618811
4125.192075163398,316.4414380696061,530.9353357263894
4165.24248366013,296.9415249850548,523.5026316569626
4205.292892156863,292.4881803362211,525.3032070260899
4245.343300653594,292.27130852930475,518.9394214073002
4285.393709150327,288.44662135600385,513.9995418294639
4325.444117647058,295.2151013221312,505.7518072403477
4365.494526143791,299.00737449242433,499.1146318218938
4405.544934640523,320.0196078770436,496.7956321751385
4445.5953431372545,337.47830131126443,491.19016642932115
4605.796977124183,338.70200630821745,483.1560447581088
4685.897794117647,339.0978731930762,453.54438577059136
4725.94820261438,323.16968433110696,399.669145034806
4765.998611111111,313.846512851543,364.8294626711843
4806.049019607844,320.21031876048767,347.141679179373
4846.099428104575,304.8050906769248,343.7163192719668
4886.149836601307,301.0932327169868,429.1317002348968
4926.200245098039,586.6483037678671,591.5227189486928
4966.2506535947705,671.0791648502423,655.5142848919629
5006.301062091503,572.5264983949721,664.2348905568942
5046.351470588235,410.7404395807009,629.2645351845908
5086.401879084967,345.61459903077616,514.1211788678714
5126.452287581699,347.90739578240743,448.3173269160756
5166.502696078432,337.04819406956665,419.8405055278689
5206.553104575163,329.29016704539646,405.9112294610286
5246.603513071896,336.3466008574212,402.37379097382404
5286.653921568627,339.1203220439152,404.82348115115894
5326.7043300653595,342.0796740390836,405.8206755698966
5366.754738562092,337.6793014926751,406.31994495700985
5406.805147058823,330.3898206586232,408.57762015097023
5446.855555555556,352.867867690098,428.2365031654507
